LFP_Stn_L_02
-2.8082539321
0.5616507864
-4.3808761341
-2.8082539321
13.0302982451
4.717866606
-0.4493206291
0.786311101
-2.4712634603
-1.3479618874
0.5616507864
6.290488808
-6.5151491226
-2.4712634603
-2.1342729884
1.4602920447
7.6384506954
-0.6739809437
-8.7617522683
1.3479618874
1.7972825166
4.9425269206
-0.786311101
10.8960252567
12.4686474587
-5.7288380216
-6.290488808
1.9096126739
-0.3369904719
1.7972825166
7.4137903809
-6.9644697517
-2.2466031457
-0.4493206291
2.9205840894
2.1342729884
-2.4712634603
2.8082539321
7.5261205381
5.6165078643
0.3369904719
10.4467046276
1.2356317301
-0.1123301573
-0.1123301573
8.4247617964
-1.1233015729
-5.504177707
-2.1342729884
2.6959237749
3.145244404
1.0109714156
12.3563173014
4.9425269206
10.4467046276
-1.1233015729
-6.6274792799
-8.8740824256
2.5835936176
6.7398094371
-2.6959237749
2.2466031457
-1.6849523593
-0.1123301573
4.717866606
3.0329142467
0.0
0.3369904719
-1.1233015729
-5.9534983361
-1.9096126739
-2.358933303
3.4822348759
1.9096126739
2.0219428311
3.4822348759
-6.1781586507
-4.6055364487
3.7068951904
0.786311101
-8.8740824256
-6.9644697517
6.0658284934
-3.5945650331
5.8411681789
-1.4602920447
-2.358933303
1.3479618874
-7.9754411673
-5.7288380216
3.8192253477
-2.5835936176
-5.6165078643
-4.2685459769
-2.2466031457
0.3369904719
2.6959237749
-7.5261205381
-3.931555505
-1.4602920447
5.9534983361
4.1562158196
-0.2246603146
-0.8986412583
7.9754411673
-1.7972825166
-2.2466031457
1.7972825166
-5.2795173924
-2.1342729884
-7.5261205381
-1.572622202
5.2795173924
-0.6739809437
-3.3699047186
9.9973839984
0.786311101
1.2356317301
-5.1671872351
-0.8986412583
2.8082539321
-2.0219428311
1.7972825166
3.0329142467
-10.6713649421
-5.9534983361
1.7972825166
7.9754411673
2.0219428311
-2.4712634603
-1.3479618874
-0.6739809437
-1.572622202
4.8301967633
-4.1562158196
-4.4932062914
-5.2795173924
-0.6739809437
0.0
0.0
-3.2575745613
-6.7398094371
-2.358933303
-3.7068951904
-0.4493206291
-4.0438856623
0.2246603146
-4.6055364487
-0.1123301573
-9.0987427401
3.2575745613
-6.5151491226
6.4028189653
-4.4932062914
0.0
9.9973839984
8.2001014819
-4.2685459769
-3.0329142467
4.8301967633
2.8082539321
0.2246603146
9.6603935266
2.6959237749
-2.8082539321
-6.290488808
9.435733212
7.1891300663
-3.931555505
-1.1233015729
1.7972825166
3.4822348759
13.0302982451
2.1342729884
-8.4247617964
-10.1097141557
1.6849523593
0.786311101
-1.9096126739
4.0438856623
-3.931555505
-5.2795173924
-4.1562158196
1.0109714156
-7.6384506954
-3.4822348759
-0.1123301573
-0.4493206291
-10.8960252567
0.786311101
-7.3014602236
-4.9425269206
7.1891300663
7.1891300663
2.5835936176
2.9205840894
-10.1097141557
5.2795173924
1.4602920447
-4.1562158196
-4.0438856623
-3.0329142467
5.8411681789
-0.4493206291
-1.0109714156
3.2575745613
-6.4028189653
5.0548570779
4.8301967633
10.8960252567
0.1123301573
5.2795173924
1.6849523593
-0.6739809437
3.7068951904
3.3699047186
-6.290488808
0.4493206291
-0.6739809437
-5.9534983361
-8.9864125829
-1.3479618874
4.2685459769
9.8850538411
0.3369904719
2.6959237749
2.8082539321
-2.358933303
3.5945650331
-9.435733212
0.4493206291
-1.7972825166
-6.4028189653
-9.0987427401
14.153599818
1.6849523593
7.6384506954
7.1891300663
-3.8192253477
-0.3369904719
5.1671872351
-11.2330157286
1.7972825166
0.1123301573
-0.1123301573
0.5616507864
-3.4822348759
2.6959237749
0.5616507864
5.1671872351
0.5616507864
1.0109714156
-6.9644697517
1.6849523593
0.8986412583
-4.8301967633
5.3918475497
-4.0438856623
8.5370919537
-6.1781586507
2.358933303
0.2246603146
-4.6055364487
-2.5835936176
6.8521395944
-2.5835936176
2.1342729884
-1.572622202
6.7398094371
2.4712634603
-0.5616507864
-3.3699047186
0.3369904719
-0.8986412583
-2.5835936176
8.4247617964
-6.1781586507
0.5616507864
-2.358933303
4.9425269206
5.3918475497
-0.6739809437
-6.290488808
0.0
4.0438856623
0.2246603146
4.1562158196
-3.4822348759
10.4467046276
-0.2246603146
1.572622202
-5.0548570779
8.649422111
-3.7068951904
3.145244404
1.4602920447
-0.4493206291
1.6849523593
-1.2356317301
-8.7617522683
0.786311101
0.3369904719
-2.9205840894
-4.0438856623
-4.1562158196
5.7288380216
-1.0109714156
0.0
0.786311101
-4.1562158196
1.4602920447
-1.0109714156
-2.0219428311
0.2246603146
1.9096126739
-11.9069966723
14.7152506044
3.931555505
0.786311101
0.4493206291
6.7398094371
-6.290488808
5.7288380216
0.8986412583
4.6055364487
-3.145244404
-0.6739809437
3.7068951904
-1.7972825166
6.4028189653
-6.5151491226
-6.4028189653
-3.5945650331
-5.8411681789
11.3453458859
2.358933303
-10.3343744703
7.076799909
8.3124316391
3.2575745613
-5.8411681789
6.4028189653
0.6739809437
4.9425269206
0.2246603146
-6.4028189653
-2.6959237749
0.3369904719
-7.6384506954
2.0219428311
7.5261205381
3.3699047186
-3.931555505
-5.504177707
3.3699047186
0.1123301573
0.6739809437
-4.717866606
-1.0109714156
-4.1562158196
1.572622202
-1.9096126739
-6.7398094371
-7.076799909
0.8986412583
5.2795173924
1.9096126739
-0.3369904719
5.3918475497
-7.9754411673
6.4028189653
-1.2356317301
3.931555505
-5.0548570779
-5.8411681789
-1.6849523593
2.358933303
-8.4247617964
-5.2795173924
5.2795173924
-18.7591362667
-0.1123301573
4.6055364487
-7.7507808527
0.6739809437
3.145244404
0.0
-1.2356317301
4.0438856623
-1.3479618874
-2.1342729884
-5.9534983361
-3.3699047186
7.6384506954
-6.4028189653
-1.2356317301
1.2356317301
2.5835936176
0.1123301573
0.2246603146
8.0877713246
4.0438856623
11.5700062004
